,Date,AQI,Sample_Duration,Pollutant_Type
9345,2008-06-09,38,24-HR BLK AVG,88502
9346,2008-06-10,31,24-HR BLK AVG,88502
9347,2008-06-11,34,24-HR BLK AVG,88502
9348,2008-06-12,39,24-HR BLK AVG,88502
9349,2008-06-13,36,24-HR BLK AVG,88502
9350,2008-06-14,32,24-HR BLK AVG,88502
9351,2008-06-15,28,24-HR BLK AVG,88502
9352,2008-06-16,32,24-HR BLK AVG,88502
9353,2008-06-17,68,24-HR BLK AVG,88502
9354,2008-06-18,23,24-HR BLK AVG,88502
9355,2008-06-19,54,24-HR BLK AVG,88502
9356,2008-06-20,28,24-HR BLK AVG,88502
9357,2008-06-21,28,24-HR BLK AVG,88502
9358,2008-06-22,22,24-HR BLK AVG,88502
9359,2008-06-23,41,24-HR BLK AVG,88502
9360,2008-06-24,54,24-HR BLK AVG,88502
9361,2008-06-25,48,24-HR BLK AVG,88502
9362,2008-06-26,64,24-HR BLK AVG,88502
9363,2008-06-27,43,24-HR BLK AVG,88502
9364,2008-06-28,37,24-HR BLK AVG,88502
9365,2008-06-29,21,24-HR BLK AVG,88502
9366,2008-06-30,28,24-HR BLK AVG,88502
9367,2008-07-01,52,24-HR BLK AVG,88502
9368,2008-07-02,37,24-HR BLK AVG,88502
9369,2008-07-03,48,24-HR BLK AVG,88502
9370,2008-07-04,26,24-HR BLK AVG,88502
9371,2008-07-05,31,24-HR BLK AVG,88502
9372,2008-07-06,22,24-HR BLK AVG,88502
9373,2008-07-07,23,24-HR BLK AVG,88502
9374,2008-07-08,13,24-HR BLK AVG,88502
9375,2008-07-09,23,24-HR BLK AVG,88502
9376,2008-07-10,24,24-HR BLK AVG,88502
9377,2008-07-11,35,24-HR BLK AVG,88502
9378,2008-07-12,30,24-HR BLK AVG,88502
9379,2008-07-13,29,24-HR BLK AVG,88502
9380,2008-07-14,29,24-HR BLK AVG,88502
9381,2008-07-15,33,24-HR BLK AVG,88502
9382,2008-07-16,48,24-HR BLK AVG,88502
9383,2008-07-17,61,24-HR BLK AVG,88502
9384,2008-07-18,54,24-HR BLK AVG,88502
9385,2008-07-19,48,24-HR BLK AVG,88502
9386,2008-07-20,38,24-HR BLK AVG,88502
9387,2008-07-21,31,24-HR BLK AVG,88502
9388,2008-07-22,46,24-HR BLK AVG,88502
9389,2008-07-23,56,24-HR BLK AVG,88502
9390,2008-07-24,27,24-HR BLK AVG,88502
9391,2008-07-25,48,24-HR BLK AVG,88502
9392,2008-07-26,64,24-HR BLK AVG,88502
9393,2008-07-27,62,24-HR BLK AVG,88502
9394,2008-07-28,51,24-HR BLK AVG,88502
9395,2008-07-29,37,24-HR BLK AVG,88502
9396,2008-07-30,49,24-HR BLK AVG,88502
9397,2008-07-31,35,24-HR BLK AVG,88502
9398,2008-08-01,60,24-HR BLK AVG,88502
9399,2008-08-02,49,24-HR BLK AVG,88502
9400,2008-08-03,35,24-HR BLK AVG,88502
9401,2008-08-04,45,24-HR BLK AVG,88502
9402,2008-08-05,51,24-HR BLK AVG,88502
9403,2008-08-06,46,24-HR BLK AVG,88502
9404,2008-08-07,36,24-HR BLK AVG,88502
9405,2008-08-08,48,24-HR BLK AVG,88502
9406,2008-08-09,34,24-HR BLK AVG,88502
9407,2008-08-10,29,24-HR BLK AVG,88502
9408,2008-08-11,33,24-HR BLK AVG,88502
9409,2008-08-12,28,24-HR BLK AVG,88502
9410,2008-08-13,31,24-HR BLK AVG,88502
9411,2008-08-14,29,24-HR BLK AVG,88502
9412,2008-08-15,41,24-HR BLK AVG,88502
9413,2008-08-16,21,24-HR BLK AVG,88502
9414,2008-08-17,16,24-HR BLK AVG,88502
9415,2008-08-18,22,24-HR BLK AVG,88502
9416,2008-08-19,18,24-HR BLK AVG,88502
9417,2008-08-20,19,24-HR BLK AVG,88502
9418,2008-08-21,28,24-HR BLK AVG,88502
9419,2008-08-22,41,24-HR BLK AVG,88502
9420,2008-08-25,31,24-HR BLK AVG,88502
9421,2008-08-26,38,24-HR BLK AVG,88502
9422,2008-08-27,32,24-HR BLK AVG,88502
9423,2008-08-28,52,24-HR BLK AVG,88502
9424,2008-08-29,23,24-HR BLK AVG,88502
9425,2008-08-30,20,24-HR BLK AVG,88502
9426,2008-08-31,54,24-HR BLK AVG,88502
9427,2008-09-01,55,24-HR BLK AVG,88502
9428,2008-09-02,49,24-HR BLK AVG,88502
9429,2008-09-03,25,24-HR BLK AVG,88502
9430,2008-09-04,25,24-HR BLK AVG,88502
9431,2008-09-05,28,24-HR BLK AVG,88502
9432,2008-09-06,33,24-HR BLK AVG,88502
9433,2008-09-07,30,24-HR BLK AVG,88502
9434,2008-09-08,31,24-HR BLK AVG,88502
9435,2008-09-09,20,24-HR BLK AVG,88502
9436,2008-09-10,13,24-HR BLK AVG,88502
9437,2008-09-11,27,24-HR BLK AVG,88502
9438,2008-09-12,29,24-HR BLK AVG,88502
9439,2008-09-13,24,24-HR BLK AVG,88502
9440,2008-09-14,18,24-HR BLK AVG,88502
9441,2008-09-15,17,24-HR BLK AVG,88502
9442,2008-09-16,25,24-HR BLK AVG,88502
9443,2008-09-17,26,24-HR BLK AVG,88502
9444,2008-09-18,20,24-HR BLK AVG,88502
9445,2008-09-19,40,24-HR BLK AVG,88502
9446,2008-09-20,50,24-HR BLK AVG,88502
9447,2008-09-21,60,24-HR BLK AVG,88502
9448,2008-09-22,48,24-HR BLK AVG,88502
9449,2008-09-23,39,24-HR BLK AVG,88502
9450,2008-09-24,41,24-HR BLK AVG,88502
9451,2008-09-25,43,24-HR BLK AVG,88502
9452,2008-09-26,55,24-HR BLK AVG,88502
9453,2008-09-27,61,24-HR BLK AVG,88502
9454,2008-09-28,57,24-HR BLK AVG,88502
9455,2008-09-29,58,24-HR BLK AVG,88502
9456,2008-09-30,48,24-HR BLK AVG,88502
9457,2008-10-01,38,24-HR BLK AVG,88502
9458,2008-10-02,36,24-HR BLK AVG,88502
9459,2008-10-03,38,24-HR BLK AVG,88502
9460,2008-10-04,44,24-HR BLK AVG,88502
9461,2008-10-05,38,24-HR BLK AVG,88502
9462,2008-10-06,20,24-HR BLK AVG,88502
9463,2008-10-07,18,24-HR BLK AVG,88502
9464,2008-10-08,20,24-HR BLK AVG,88502
9465,2008-10-09,25,24-HR BLK AVG,88502
9466,2008-10-10,37,24-HR BLK AVG,88502
9467,2008-10-11,31,24-HR BLK AVG,88502
9468,2008-10-12,21,24-HR BLK AVG,88502
9469,2008-10-13,28,24-HR BLK AVG,88502
9470,2008-10-14,7,24-HR BLK AVG,88502
9471,2008-10-15,10,24-HR BLK AVG,88502
9472,2008-10-16,15,24-HR BLK AVG,88502
9473,2008-10-17,33,24-HR BLK AVG,88502
9474,2008-10-18,24,24-HR BLK AVG,88502
9475,2008-10-19,24,24-HR BLK AVG,88502
9476,2008-10-20,32,24-HR BLK AVG,88502
9477,2008-10-21,32,24-HR BLK AVG,88502
9478,2008-10-22,20,24-HR BLK AVG,88502
9479,2008-10-23,22,24-HR BLK AVG,88502
9480,2008-10-24,27,24-HR BLK AVG,88502
9481,2008-10-25,35,24-HR BLK AVG,88502
9482,2008-10-26,46,24-HR BLK AVG,88502
9483,2008-10-27,18,24-HR BLK AVG,88502
9484,2008-10-28,27,24-HR BLK AVG,88502
9485,2008-10-29,35,24-HR BLK AVG,88502
9486,2008-10-30,44,24-HR BLK AVG,88502
9487,2008-10-31,41,24-HR BLK AVG,88502
9488,2008-11-01,40,24-HR BLK AVG,88502
9489,2008-11-02,28,24-HR BLK AVG,88502
9490,2008-11-03,37,24-HR BLK AVG,88502
9491,2008-11-04,41,24-HR BLK AVG,88502
9492,2008-11-05,19,24-HR BLK AVG,88502
9493,2008-11-06,15,24-HR BLK AVG,88502
9494,2008-11-07,21,24-HR BLK AVG,88502
9495,2008-11-08,19,24-HR BLK AVG,88502
9496,2008-11-09,32,24-HR BLK AVG,88502
9497,2008-11-10,33,24-HR BLK AVG,88502
9498,2008-11-11,25,24-HR BLK AVG,88502
9499,2008-11-12,23,24-HR BLK AVG,88502
9500,2008-11-13,18,24-HR BLK AVG,88502
9501,2008-11-14,38,24-HR BLK AVG,88502
9502,2008-11-15,26,24-HR BLK AVG,88502
9503,2008-11-16,20,24-HR BLK AVG,88502
9504,2008-11-17,32,24-HR BLK AVG,88502
9505,2008-11-18,29,24-HR BLK AVG,88502
9506,2008-11-19,20,24-HR BLK AVG,88502
9507,2008-11-20,34,24-HR BLK AVG,88502
9508,2008-11-21,24,24-HR BLK AVG,88502
9509,2008-11-22,33,24-HR BLK AVG,88502
9510,2008-11-23,44,24-HR BLK AVG,88502
9511,2008-11-24,31,24-HR BLK AVG,88502
9512,2008-11-25,23,24-HR BLK AVG,88502
9513,2008-11-26,35,24-HR BLK AVG,88502
9514,2008-11-27,43,24-HR BLK AVG,88502
9515,2008-11-28,18,24-HR BLK AVG,88502
9516,2008-11-29,25,24-HR BLK AVG,88502
9517,2008-11-30,13,24-HR BLK AVG,88502
9518,2008-12-01,13,24-HR BLK AVG,88502
9519,2008-12-02,12,24-HR BLK AVG,88502
9520,2008-12-03,27,24-HR BLK AVG,88502
9521,2008-12-04,13,24-HR BLK AVG,88502
9522,2008-12-05,15,24-HR BLK AVG,88502
9523,2008-12-06,25,24-HR BLK AVG,88502
9524,2008-12-07,27,24-HR BLK AVG,88502
9525,2008-12-08,33,24-HR BLK AVG,88502
9526,2008-12-09,27,24-HR BLK AVG,88502
9527,2008-12-10,18,24-HR BLK AVG,88502
9528,2008-12-11,18,24-HR BLK AVG,88502
9529,2008-12-12,13,24-HR BLK AVG,88502
9530,2008-12-13,23,24-HR BLK AVG,88502
9531,2008-12-14,36,24-HR BLK AVG,88502
9532,2008-12-15,25,24-HR BLK AVG,88502
9533,2008-12-16,33,24-HR BLK AVG,88502
9534,2008-12-17,43,24-HR BLK AVG,88502
9535,2008-12-18,52,24-HR BLK AVG,88502
9536,2008-12-19,18,24-HR BLK AVG,88502
9537,2008-12-20,18,24-HR BLK AVG,88502
9538,2008-12-21,22,24-HR BLK AVG,88502
9539,2008-12-22,17,24-HR BLK AVG,88502
9540,2008-12-23,35,24-HR BLK AVG,88502
9541,2008-12-24,16,24-HR BLK AVG,88502
9542,2008-12-25,30,24-HR BLK AVG,88502
9543,2008-12-26,38,24-HR BLK AVG,88502
9544,2008-12-27,28,24-HR BLK AVG,88502
9545,2008-12-28,28,24-HR BLK AVG,88502
9546,2008-12-29,20,24-HR BLK AVG,88502
9547,2008-12-30,22,24-HR BLK AVG,88502
9548,2008-12-31,20,24-HR BLK AVG,88502
9549,2009-01-01,19,24 HOUR,88101
9550,2009-01-01,19,24 HOUR,88101
9551,2009-01-01,19,24 HOUR,88101
9552,2009-01-01,19,24 HOUR,88101
9553,2009-01-01,19,24 HOUR,88101
9554,2009-01-01,19,24 HOUR,88101
9555,2009-01-07,13,24 HOUR,88101
9556,2009-01-07,13,24 HOUR,88101
9557,2009-01-07,13,24 HOUR,88101
9558,2009-01-07,13,24 HOUR,88101
9559,2009-01-07,13,24 HOUR,88101
9560,2009-01-07,13,24 HOUR,88101
9561,2009-01-13,22,24 HOUR,88101
9562,2009-01-13,22,24 HOUR,88101
9563,2009-01-13,22,24 HOUR,88101
9564,2009-01-13,22,24 HOUR,88101
9565,2009-01-13,22,24 HOUR,88101
9566,2009-01-13,22,24 HOUR,88101
9567,2009-01-19,19,24 HOUR,88101
9568,2009-01-19,19,24 HOUR,88101
9569,2009-01-19,19,24 HOUR,88101
9570,2009-01-19,19,24 HOUR,88101
9571,2009-01-19,19,24 HOUR,88101
9572,2009-01-19,19,24 HOUR,88101
9573,2009-01-25,30,24 HOUR,88101
9574,2009-01-25,30,24 HOUR,88101
9575,2009-01-25,30,24 HOUR,88101
9576,2009-01-25,30,24 HOUR,88101
9577,2009-01-25,30,24 HOUR,88101
9578,2009-01-25,30,24 HOUR,88101
9579,2009-01-31,26,24 HOUR,88101
9580,2009-01-31,26,24 HOUR,88101
9581,2009-01-31,26,24 HOUR,88101
9582,2009-01-31,26,24 HOUR,88101
9583,2009-01-31,26,24 HOUR,88101
9584,2009-01-31,26,24 HOUR,88101
9585,2009-02-06,32,24 HOUR,88101
9586,2009-02-06,32,24 HOUR,88101
9587,2009-02-06,32,24 HOUR,88101
9588,2009-02-06,32,24 HOUR,88101
9589,2009-02-06,32,24 HOUR,88101
9590,2009-02-06,32,24 HOUR,88101
9591,2009-02-12,22,24 HOUR,88101
9592,2009-02-12,22,24 HOUR,88101
9593,2009-02-12,22,24 HOUR,88101
9594,2009-02-12,22,24 HOUR,88101
9595,2009-02-12,22,24 HOUR,88101
9596,2009-02-12,22,24 HOUR,88101
9597,2009-02-18,14,24 HOUR,88101
9598,2009-02-18,14,24 HOUR,88101
9599,2009-02-18,14,24 HOUR,88101
9600,2009-02-18,14,24 HOUR,88101
9601,2009-02-18,14,24 HOUR,88101
9602,2009-02-18,14,24 HOUR,88101
9603,2009-02-24,28,24 HOUR,88101
9604,2009-02-24,28,24 HOUR,88101
9605,2009-02-24,28,24 HOUR,88101
9606,2009-02-24,28,24 HOUR,88101
9607,2009-02-24,28,24 HOUR,88101
9608,2009-02-24,28,24 HOUR,88101
9609,2009-03-02,15,24 HOUR,88101
9610,2009-03-02,15,24 HOUR,88101
9611,2009-03-02,15,24 HOUR,88101
9612,2009-03-02,15,24 HOUR,88101
9613,2009-03-02,15,24 HOUR,88101
9614,2009-03-02,15,24 HOUR,88101
9615,2009-03-08,20,24 HOUR,88101
9616,2009-03-08,20,24 HOUR,88101
9617,2009-03-08,20,24 HOUR,88101
9618,2009-03-08,20,24 HOUR,88101
9619,2009-03-08,20,24 HOUR,88101
9620,2009-03-08,20,24 HOUR,88101
9621,2009-03-20,36,24 HOUR,88101
9622,2009-03-20,36,24 HOUR,88101
9623,2009-03-20,36,24 HOUR,88101
9624,2009-03-20,36,24 HOUR,88101
9625,2009-03-20,36,24 HOUR,88101
9626,2009-03-20,36,24 HOUR,88101
9627,2009-03-26,34,24 HOUR,88101
9628,2009-03-26,34,24 HOUR,88101
9629,2009-03-26,34,24 HOUR,88101
9630,2009-03-26,34,24 HOUR,88101
9631,2009-03-26,34,24 HOUR,88101
9632,2009-03-26,34,24 HOUR,88101
9633,2009-04-01,52,24 HOUR,88101
9634,2009-04-01,52,24 HOUR,88101
9635,2009-04-01,52,24 HOUR,88101
9636,2009-04-01,52,24 HOUR,88101
9637,2009-04-01,52,24 HOUR,88101
9638,2009-04-01,52,24 HOUR,88101
9639,2009-04-02,17,24 HOUR,88101
9640,2009-04-02,17,24 HOUR,88101
9641,2009-04-02,17,24 HOUR,88101
9642,2009-04-02,17,24 HOUR,88101
9643,2009-04-02,17,24 HOUR,88101
9644,2009-04-02,17,24 HOUR,88101
9645,2009-04-07,20,24 HOUR,88101
9646,2009-04-07,20,24 HOUR,88101
9647,2009-04-07,20,24 HOUR,88101
9648,2009-04-07,20,24 HOUR,88101
9649,2009-04-07,20,24 HOUR,88101
9650,2009-04-07,20,24 HOUR,88101
9651,2009-04-13,12,24 HOUR,88101
9652,2009-04-13,12,24 HOUR,88101
9653,2009-04-13,12,24 HOUR,88101
9654,2009-04-13,12,24 HOUR,88101
9655,2009-04-13,12,24 HOUR,88101
9656,2009-04-13,12,24 HOUR,88101
9657,2009-04-19,15,24 HOUR,88101
9658,2009-04-19,15,24 HOUR,88101
9659,2009-04-19,15,24 HOUR,88101
9660,2009-04-19,15,24 HOUR,88101
9661,2009-04-19,15,24 HOUR,88101
9662,2009-04-19,15,24 HOUR,88101
9663,2009-04-25,64,24 HOUR,88101
9664,2009-04-25,64,24 HOUR,88101
9665,2009-04-25,64,24 HOUR,88101
9666,2009-04-25,64,24 HOUR,88101
9667,2009-04-25,64,24 HOUR,88101
9668,2009-04-25,64,24 HOUR,88101
9669,2009-05-01,47,24 HOUR,88101
9670,2009-05-01,47,24 HOUR,88101
9671,2009-05-01,47,24 HOUR,88101
9672,2009-05-01,47,24 HOUR,88101
9673,2009-05-01,47,24 HOUR,88101
9674,2009-05-01,47,24 HOUR,88101
9675,2009-05-07,49,24 HOUR,88101
9676,2009-05-07,49,24 HOUR,88101
9677,2009-05-07,49,24 HOUR,88101
9678,2009-05-07,49,24 HOUR,88101
9679,2009-05-07,49,24 HOUR,88101
9680,2009-05-07,49,24 HOUR,88101
9681,2009-05-13,40,24 HOUR,88101
9682,2009-05-13,40,24 HOUR,88101
9683,2009-05-13,40,24 HOUR,88101
9684,2009-05-13,40,24 HOUR,88101
9685,2009-05-13,40,24 HOUR,88101
9686,2009-05-13,40,24 HOUR,88101
9687,2009-05-19,33,24 HOUR,88101
9688,2009-05-19,33,24 HOUR,88101
9689,2009-05-19,33,24 HOUR,88101
9690,2009-05-19,33,24 HOUR,88101
9691,2009-05-19,33,24 HOUR,88101
9692,2009-05-19,33,24 HOUR,88101
9693,2009-05-25,20,24 HOUR,88101
9694,2009-05-25,20,24 HOUR,88101
9695,2009-05-25,20,24 HOUR,88101
9696,2009-05-25,20,24 HOUR,88101
9697,2009-05-25,20,24 HOUR,88101
9698,2009-05-25,20,24 HOUR,88101
9699,2009-05-31,31,24 HOUR,88101
9700,2009-05-31,31,24 HOUR,88101
9701,2009-05-31,31,24 HOUR,88101
9702,2009-05-31,31,24 HOUR,88101
9703,2009-05-31,31,24 HOUR,88101
9704,2009-05-31,31,24 HOUR,88101
9705,2009-06-06,26,24 HOUR,88101
9706,2009-06-06,26,24 HOUR,88101
9707,2009-06-06,26,24 HOUR,88101
9708,2009-06-06,26,24 HOUR,88101
9709,2009-06-06,26,24 HOUR,88101
9710,2009-06-06,26,24 HOUR,88101
9711,2009-06-12,33,24 HOUR,88101
9712,2009-06-12,33,24 HOUR,88101
9713,2009-06-12,33,24 HOUR,88101
9714,2009-06-12,33,24 HOUR,88101
9715,2009-06-12,33,24 HOUR,88101
9716,2009-06-12,33,24 HOUR,88101
9717,2009-06-18,32,24 HOUR,88101
9718,2009-06-18,32,24 HOUR,88101
9719,2009-06-18,32,24 HOUR,88101
9720,2009-06-18,32,24 HOUR,88101
9721,2009-06-18,32,24 HOUR,88101
9722,2009-06-18,32,24 HOUR,88101
9723,2009-06-24,28,24 HOUR,88101
9724,2009-06-24,28,24 HOUR,88101
9725,2009-06-24,28,24 HOUR,88101
9726,2009-06-24,28,24 HOUR,88101
9727,2009-06-24,28,24 HOUR,88101
9728,2009-06-24,28,24 HOUR,88101
9729,2009-06-30,38,24 HOUR,88101
9730,2009-06-30,38,24 HOUR,88101
9731,2009-06-30,38,24 HOUR,88101
9732,2009-06-30,38,24 HOUR,88101
9733,2009-06-30,38,24 HOUR,88101
9734,2009-06-30,38,24 HOUR,88101
9735,2009-07-06,20,24 HOUR,88101
9736,2009-07-06,20,24 HOUR,88101
9737,2009-07-06,20,24 HOUR,88101
9738,2009-07-06,20,24 HOUR,88101
9739,2009-07-06,20,24 HOUR,88101
9740,2009-07-06,20,24 HOUR,88101
9741,2009-07-12,47,24 HOUR,88101
9742,2009-07-12,47,24 HOUR,88101
9743,2009-07-12,47,24 HOUR,88101
9744,2009-07-12,47,24 HOUR,88101
9745,2009-07-12,47,24 HOUR,88101
9746,2009-07-12,47,24 HOUR,88101
9747,2009-07-18,17,24 HOUR,88101
9748,2009-07-18,17,24 HOUR,88101
9749,2009-07-18,17,24 HOUR,88101
9750,2009-07-18,17,24 HOUR,88101
9751,2009-07-18,17,24 HOUR,88101
9752,2009-07-18,17,24 HOUR,88101
9753,2009-07-24,60,24 HOUR,88101
9754,2009-07-24,60,24 HOUR,88101
9755,2009-07-24,60,24 HOUR,88101
9756,2009-07-24,60,24 HOUR,88101
9757,2009-07-24,60,24 HOUR,88101
9758,2009-07-24,60,24 HOUR,88101
9759,2009-07-30,39,24 HOUR,88101
9760,2009-07-30,39,24 HOUR,88101
9761,2009-07-30,39,24 HOUR,88101
9762,2009-07-30,39,24 HOUR,88101
9763,2009-07-30,39,24 HOUR,88101
9764,2009-07-30,39,24 HOUR,88101
9765,2009-08-05,34,24 HOUR,88101
9766,2009-08-05,34,24 HOUR,88101
9767,2009-08-05,34,24 HOUR,88101
9768,2009-08-05,34,24 HOUR,88101
9769,2009-08-05,34,24 HOUR,88101
9770,2009-08-05,34,24 HOUR,88101
9771,2009-08-11,38,24 HOUR,88101
9772,2009-08-11,38,24 HOUR,88101
9773,2009-08-11,38,24 HOUR,88101
9774,2009-08-11,38,24 HOUR,88101
9775,2009-08-11,38,24 HOUR,88101
9776,2009-08-11,38,24 HOUR,88101
9777,2009-08-17,46,24 HOUR,88101
9778,2009-08-17,46,24 HOUR,88101
9779,2009-08-17,46,24 HOUR,88101
9780,2009-08-17,46,24 HOUR,88101
9781,2009-08-17,46,24 HOUR,88101
9782,2009-08-17,46,24 HOUR,88101
9783,2009-08-23,32,24 HOUR,88101
9784,2009-08-23,32,24 HOUR,88101
9785,2009-08-23,32,24 HOUR,88101
9786,2009-08-23,32,24 HOUR,88101
9787,2009-08-23,32,24 HOUR,88101
9788,2009-08-23,32,24 HOUR,88101
9789,2009-08-29,26,24 HOUR,88101
9790,2009-08-29,26,24 HOUR,88101
9791,2009-08-29,26,24 HOUR,88101
9792,2009-08-29,26,24 HOUR,88101
9793,2009-08-29,26,24 HOUR,88101
9794,2009-08-29,26,24 HOUR,88101
9795,2009-09-04,34,24 HOUR,88101
9796,2009-09-04,34,24 HOUR,88101
9797,2009-09-04,34,24 HOUR,88101
9798,2009-09-04,34,24 HOUR,88101
9799,2009-09-04,34,24 HOUR,88101
9800,2009-09-04,34,24 HOUR,88101
9801,2009-09-10,33,24 HOUR,88101
9802,2009-09-10,33,24 HOUR,88101
9803,2009-09-10,33,24 HOUR,88101
9804,2009-09-10,33,24 HOUR,88101
9805,2009-09-10,33,24 HOUR,88101
9806,2009-09-10,33,24 HOUR,88101
9807,2009-09-16,57,24 HOUR,88101
9808,2009-09-16,57,24 HOUR,88101
9809,2009-09-16,57,24 HOUR,88101
9810,2009-09-16,57,24 HOUR,88101
9811,2009-09-16,57,24 HOUR,88101
9812,2009-09-16,57,24 HOUR,88101
9813,2009-09-22,15,24 HOUR,88101
9814,2009-09-22,15,24 HOUR,88101
9815,2009-09-22,15,24 HOUR,88101
9816,2009-09-22,15,24 HOUR,88101
9817,2009-09-22,15,24 HOUR,88101
9818,2009-09-22,15,24 HOUR,88101
9819,2009-09-28,35,24 HOUR,88101
9820,2009-09-28,35,24 HOUR,88101
9821,2009-09-28,35,24 HOUR,88101
9822,2009-09-28,35,24 HOUR,88101
9823,2009-09-28,35,24 HOUR,88101
9824,2009-09-28,35,24 HOUR,88101
9825,2009-10-04,18,24 HOUR,88101
9826,2009-10-04,18,24 HOUR,88101
9827,2009-10-04,18,24 HOUR,88101
9828,2009-10-04,18,24 HOUR,88101
9829,2009-10-04,18,24 HOUR,88101
9830,2009-10-04,18,24 HOUR,88101
9831,2009-10-10,17,24 HOUR,88101
9832,2009-10-10,17,24 HOUR,88101
9833,2009-10-10,17,24 HOUR,88101
9834,2009-10-10,17,24 HOUR,88101
9835,2009-10-10,17,24 HOUR,88101
9836,2009-10-10,17,24 HOUR,88101
9837,2009-10-16,18,24 HOUR,88101
9838,2009-10-16,18,24 HOUR,88101
9839,2009-10-16,18,24 HOUR,88101
9840,2009-10-16,18,24 HOUR,88101
9841,2009-10-16,18,24 HOUR,88101
9842,2009-10-16,18,24 HOUR,88101
9843,2009-10-22,5,24 HOUR,88101
9844,2009-10-22,5,24 HOUR,88101
9845,2009-10-22,5,24 HOUR,88101
9846,2009-10-22,5,24 HOUR,88101
9847,2009-10-22,5,24 HOUR,88101
9848,2009-10-22,5,24 HOUR,88101
9849,2009-10-28,19,24 HOUR,88101
9850,2009-10-28,19,24 HOUR,88101
9851,2009-10-28,19,24 HOUR,88101
9852,2009-10-28,19,24 HOUR,88101
9853,2009-10-28,19,24 HOUR,88101
9854,2009-10-28,19,24 HOUR,88101
9855,2009-11-03,23,24 HOUR,88101
9856,2009-11-03,23,24 HOUR,88101
9857,2009-11-03,23,24 HOUR,88101
9858,2009-11-03,23,24 HOUR,88101
9859,2009-11-03,23,24 HOUR,88101
9860,2009-11-03,23,24 HOUR,88101
9861,2009-11-09,25,24 HOUR,88101
9862,2009-11-09,25,24 HOUR,88101
9863,2009-11-09,25,24 HOUR,88101
9864,2009-11-09,25,24 HOUR,88101
9865,2009-11-09,25,24 HOUR,88101
9866,2009-11-09,25,24 HOUR,88101
9867,2009-11-15,28,24 HOUR,88101
9868,2009-11-15,28,24 HOUR,88101
9869,2009-11-15,28,24 HOUR,88101
9870,2009-11-15,28,24 HOUR,88101
9871,2009-11-15,28,24 HOUR,88101
9872,2009-11-15,28,24 HOUR,88101
9873,2009-11-21,23,24 HOUR,88101
9874,2009-11-21,23,24 HOUR,88101
9875,2009-11-21,23,24 HOUR,88101
9876,2009-11-21,23,24 HOUR,88101
9877,2009-11-21,23,24 HOUR,88101
9878,2009-11-21,23,24 HOUR,88101
9879,2009-11-27,18,24 HOUR,88101
9880,2009-11-27,18,24 HOUR,88101
9881,2009-11-27,18,24 HOUR,88101
9882,2009-11-27,18,24 HOUR,88101
9883,2009-11-27,18,24 HOUR,88101
9884,2009-11-27,18,24 HOUR,88101
9885,2009-12-03,15,24 HOUR,88101
9886,2009-12-03,15,24 HOUR,88101
9887,2009-12-03,15,24 HOUR,88101
9888,2009-12-03,15,24 HOUR,88101
9889,2009-12-03,15,24 HOUR,88101
9890,2009-12-03,15,24 HOUR,88101
9891,2009-12-09,23,24 HOUR,88101
9892,2009-12-09,23,24 HOUR,88101
9893,2009-12-09,23,24 HOUR,88101
9894,2009-12-09,23,24 HOUR,88101
9895,2009-12-09,23,24 HOUR,88101
9896,2009-12-09,23,24 HOUR,88101
9897,2009-12-15,35,24 HOUR,88101
9898,2009-12-15,35,24 HOUR,88101
9899,2009-12-15,35,24 HOUR,88101
9900,2009-12-15,35,24 HOUR,88101
9901,2009-12-15,35,24 HOUR,88101
9902,2009-12-15,35,24 HOUR,88101
9903,2009-12-21,24,24 HOUR,88101
9904,2009-12-21,24,24 HOUR,88101
9905,2009-12-21,24,24 HOUR,88101
9906,2009-12-21,24,24 HOUR,88101
9907,2009-12-21,24,24 HOUR,88101
9908,2009-12-21,24,24 HOUR,88101
9909,2009-12-27,24,24 HOUR,88101
9910,2009-12-27,24,24 HOUR,88101
9911,2009-12-27,24,24 HOUR,88101
9912,2009-12-27,24,24 HOUR,88101
9913,2009-12-27,24,24 HOUR,88101
9914,2009-12-27,24,24 HOUR,88101
9915,2009-01-01,20,24-HR BLK AVG,88502
9916,2009-01-02,20,24-HR BLK AVG,88502
9917,2009-01-03,20,24-HR BLK AVG,88502
9918,2009-01-04,22,24-HR BLK AVG,88502
9919,2009-01-05,10,24-HR BLK AVG,88502
9920,2009-01-06,20,24-HR BLK AVG,88502
9921,2009-01-07,15,24-HR BLK AVG,88502
9922,2009-01-08,17,24-HR BLK AVG,88502
9923,2009-01-09,30,24-HR BLK AVG,88502
9924,2009-01-10,30,24-HR BLK AVG,88502
9925,2009-01-11,19,24-HR BLK AVG,88502
9926,2009-01-12,44,24-HR BLK AVG,88502
9927,2009-01-13,24,24-HR BLK AVG,88502
9928,2009-01-14,29,24-HR BLK AVG,88502
9929,2009-01-15,35,24-HR BLK AVG,88502
9930,2009-01-16,35,24-HR BLK AVG,88502
9931,2009-01-17,38,24-HR BLK AVG,88502
9932,2009-01-18,27,24-HR BLK AVG,88502
9933,2009-01-19,23,24-HR BLK AVG,88502
9934,2009-01-20,30,24-HR BLK AVG,88502
9935,2009-01-21,33,24-HR BLK AVG,88502
9936,2009-01-22,27,24-HR BLK AVG,88502
9937,2009-01-23,36,24-HR BLK AVG,88502
